id,text,Anger,Fear,Joy,Sadness,Surprise
eng_train_track_a_00979,It would be her first great grandchild.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02761,Listen as she tells you she doesn't want to date you.,1.0,1.0,0.0,1.0,1.0
eng_train_track_a_01652,The afterimage lit up green and orange against my eyelids.,0.0,0.0,0.0,0.0,1.0
eng_train_track_a_00934,The look of shock on his sugar-infused face will be seared into my memory until the end of time.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01045,She keeps canceling plans at the last minute.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02139,"i pushed standing up for a while and emerald crowned, but got pretty tired and laid on the bed on my side while matthias held my leg up and that's how emerald came out!",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_02579,"My room is structured so there are two doors, one to the bathroom, which feeds through to another door in the hallway, and the main door to my room from the same hallway.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_03001,"The fear that something terrible was about to happen made me freeze, unable to think clearly.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_02003,"Not too scary, right?",0.0,1.0,1.0,0.0,1.0
eng_train_track_a_03020,"The ground beneath my feet gave way, and I found myself falling into darkness.",0.0,0.0,0.0,0.0,1.0
synthetic_anger_421,"They lied to my face, and it’s infuriating.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02271,"The cat sits there, paralyzed and in agony.",0.0,1.0,0.0,1.0,0.0
synthetic_anger_114,"I asked for one thing, and they messed it up.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03160,"She laughed so unexpectedly that I couldn’t help but join in, the surprise of it lifting my spirits.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03668,"Her voice was shaking, and I knew she was as scared as I was.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01037,My ex boyfriend has been texting me every single day for a month continuously.,1.0,1.0,0.0,1.0,1.0
eng_train_track_a_02734,""" We don't have anything that they want, so they told me.",0.0,1.0,0.0,1.0,1.0
eng_train_track_a_00667,"My heart is broke, There's nothing to steal.",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_01699,"I never said anything because it wasn't scary, just weird.",0.0,1.0,0.0,0.0,1.0
synthetic_surprise_135,"I received a package that turned out to be for someone else, but it contained chocolates.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01684,"So the money is ""taken"" from the employees.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01544,"My dad was in the car, my mom was signing medical consents, and my sister was holding my hand and telling me to breath to keep me calm.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02157,"I remembered how I dragged his box into the bedroom and the way we had fallen asleep together, my arm dangling over the side of the bed to comfort him.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03453,"His comment hit like a slap in the face, and I couldn't help but feel my temper flare.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03189,"The room felt like it was closing in on me, and my mind spun with fear and confusion.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01345,They didn’t pay attention during my presentation.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03181,"He knew just how to push my buttons, and this time, I couldn’t hold back.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02134,"He had a pilot's license, he had all the gear, everything.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01307,"A old, gray lady.",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_02448,I keep trying to keep my head up and not think about it.,0.0,1.0,0.0,1.0,0.0
synthetic_anger_351,I can’t believe they lied straight to my face.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01141,His front end was completely smashed in.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_01039,"I guess I should learn to just not open my mouth, because this morning when I woke up, I was in Minnesota!!",0.0,0.0,0.0,0.0,1.0
eng_train_track_a_00905,"So was yesterday, and I was surprised I was able to wear my Coach's without freezing my toes off!",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02258,I'm feeling my eyes drift a bit so I guess I better attempt to try to go to sleep... I have to go to my mom's work at 7 to help her out.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01133,The movers damaged my furniture and didn’t take responsibility.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02292,"My hand seemed to tremble more as I took the frail hand offered to me, feeling the protruding veins under my thumb.",0.0,1.0,0.0,1.0,0.0
synthetic_surprise_004,A stranger handed me a bouquet of roses!,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02182,"""I LOVE YOU, I LOVE YOU, I LOVE YOU...""",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03757,"I had to suppress the anger rising in my chest, but every word out of his mouth only made it worse.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01868,What happened to my heart when it broke into pieces?,0.0,0.0,0.0,1.0,0.0
synthetic_anger_353,They didn’t even bother to apologize for their actions.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03397,"The fear of what might happen next made every second feel like an eternity, and the sadness only made it worse.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00878,"Either way, he had threaten to burn my new place down, and miraculously it did.",1.0,1.0,0.0,1.0,1.0
eng_train_track_a_01092,When something caught my eye.,0.0,0.0,0.0,0.0,1.0
eng_train_track_a_03221,"The anger surged again, but this time I channeled it into something more productive, using it to fuel my determination.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01288,They didn’t include the item I ordered.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00866,my leg is painful...... this time i got bought a lot of new cloths... my bro also... shoe is like normal one.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02495,Then they would leave and go to their own room obviously.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_01413,Just got back from the dentist a little while ago and I am not a happy camper: ( The Novocaine hasn't even worn completely off yet and my jaw is throbbing.,1.0,1.0,0.0,1.0,0.0
eng_train_track_a_02116,Others said with confidence that it was a drug deal gone bad.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_03358,"My palms were clammy, and I could hear my heartbeat echoing in my ears.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02923,"The fear of the unknown was suffocating, and the sadness felt like it was swallowing me whole.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03679,"The surprise of finding my old diary made me laugh, remembering all the silly things I had written.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02132,They were extremely close.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00410,We pray with him.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03200,"My fingers were numb, but I forced myself to keep gripping the handle of the knife.",0.0,1.0,0.0,1.0,1.0
synthetic_anger_139,I feel taken advantage of by their actions.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01908,House almost burned down the weekend they were out of town.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_03328,"The sadness I felt in that moment was overwhelming, and I had to fight to hold back the tears.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00694,"Callie takes attention at my tone, having probably gotten used to my mumbled thanks in response to all of the attendees who had already been by, and she places her hand protectively at the base of my spine.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03090,My jaw clenched as I fought to keep the rage inside.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01127,I will never forget that night.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_03044,"The room felt like it was closing in, the sadness and fear making it hard to breathe or think clearly.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01831,A flame struck out at my thumb and body and I was taken back by great surprise.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02171,Four hours had passed.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_01956,"The hand returned, a welcoming gesture, an unwelcome sensation.",1.0,1.0,0.0,1.0,1.0
eng_train_track_a_03157,"She gasped, her heart racing as she saw the shadow move in the corner of her eye.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03449,"The sadness was too much to bear, and I found myself retreating into my thoughts to escape.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00213,pounding my fists and screaming to a god that is not there; it's sad there had to be a battle sad i had to loose.,1.0,1.0,0.0,1.0,0.0
eng_train_track_a_00805,"That was a 16 hour day, 19 for most people, except I pulled a muscle in my back and couldn't move without being in excruciating pain.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_03652,"I wanted to run, but the fear of what was waiting outside made me hesitate, and the sadness kept me from moving.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00946,"Obviously there was no body, but what they did find was quite surprising.",0.0,0.0,0.0,0.0,1.0
eng_train_track_a_01252,"It was dark but I could see my door was slightly open, and on the other side was from what I could tell a giant eye.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00981,and it constantly feels like thoughts are racing through my head.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_03407,"The surprise of seeing someone I hadn't seen in years made me smile, and for a brief moment, I forgot my worries.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01839,"My limbs wouldn't move properly then, nothingness.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01604,"I stood up, still violently too high, and walked over to my friend, who was still on the ground.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00732,He senses my fear he feels some power he brings up his had I cry and I cower He's out of control I let out a screech he strikes again like lightening tears stream down my cheek there's a flash in his eyes what I beg him to quit bruised swollen cheeks a fracture in my hip.,1.0,1.0,0.0,1.0,0.0
synthetic_surprise_016,A long-lost friend called me out of the blue.,0.0,0.0,1.0,1.0,1.0
eng_train_track_a_00026,When the dust settled I looked over at my wife and saw she was alive and I knew I was alive so I immediately had happiness in my heart.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03425,"I could hear the blood pounding in my ears, my anger consuming me.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02042,It was one of the most spiritual moments of my life.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02871,"The surprise of the unexpected gift left me speechless, and I had to blink back tears of gratitude.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01703,"There was a known, violent mentally-ill person named ""Chop"" in a neighborhood I worked in.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00207,I threw it onto the ground and cut my hand with it.,1.0,1.0,0.0,0.0,0.0
eng_train_track_a_02535,I don't know why I've been obsessing about this.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01205,The repair shop didn’t fix the problem and charged me extra.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00393,At one point it even came up to my foot to nibble on the grass near my toes.,0.0,0.0,1.0,0.0,0.0
synthetic_surprise_116,The birthday card sang when I opened it.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00517,"Because I haven't trained for this run at all, my legs gave up on me around 10 miles in.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00406,The whole bathroom was very elegant and nicely decorated.,0.0,0.0,1.0,0.0,0.0
synthetic_anger_045,They’ve crossed the line this time.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01383,) is going to die tonight.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_01936,and we blame it all on faulty wiring.,0.0,0.0,0.0,0.0,1.0
eng_train_track_a_00576,"Then suddenly, she heard a strange thump; but looking around saw nothing.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00876,Wait around... Getting pissed.,1.0,1.0,0.0,0.0,0.0
eng_train_track_a_02046,"I have major slip ups, like, letting the wrong person close to my heart and getting burned.",0.0,1.0,0.0,1.0,0.0
synthetic_anger_224,"I was disrespected in front of everyone, and they didn’t care.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02660,"I then started to cry again, with a doll in my arms.",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_01376,I get the shivers to this day.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01467,My heart arrested twice; I was shocked four times.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02355,"Additionally, there was snow on the ground outside, but we found no footprints around the house and no mud or water in the kitchen where the intruder had been walking.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03585,"The darkness in the room felt oppressive, and the sadness and fear mingled together, suffocating me.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03639,"She was trembling, her breath coming in shallow gasps as she looked around nervously.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01809,"Had to scream my lungs out while the guy just let the crowd pass my bag to me, a bag which got passed all the way to the other side, before I finally managed to get my hands on to the neon orange carrier which had my Phone, Camera, Hard Drive, Wallet, and Keys.In the end had to change without bathing in a smelly toilet at Temasek Poly, before bidding Boon Goodbye on the phone whilst complaining about the event.",1.0,1.0,0.0,0.0,0.0
eng_train_track_a_02903,"I had to keep moving, even though every step felt like a mistake.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02607,I couldn't get loose and ended up pulling so hard that i pulled my tooth completely out.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02490,"let the masses who see my face, start speaking my name in harsh tones and cast-down eyes.",1.0,1.0,0.0,1.0,1.0
eng_train_track_a_00386,"I wore cologne, to get the feeling right.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03308,"The fear of making the wrong decision was paralyzing, and I couldn’t bring myself to take the first step.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01800,A friend of mine is a policeman.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00561,"Sometimes the two colide so well together, my house becomes as much of a mess as my head is and it's emberassing to show.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00674,"Total: 80.5 miles ( 10,550 ' ) My legs felt great all week, which is really encouraging considering this is the first week of the taper.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02455,"My eyes constantly throbbed from being so dry, even though there always seemed to be tears to cry at night.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01204,They raised the rent without any notice.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01387,"""Jeff what is that?",0.0,1.0,0.0,0.0,1.0
synthetic_surprise_117,I received a call from an old friend I thought I lost touch with.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03370,"The joy I felt was indescribable, and I couldn’t stop smiling for hours.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03152,"He was right behind me, and I felt chills down my spine.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03338,"Her hand trembled as she reached out to me, her sadness and fear so raw it broke my heart.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01401,"The manager was at the till beside the front door, and the rest of us were mopping upstairs, cleaning tables and giving the staff toilet and stock room the once over.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00069,Apparently the aftermath of the clogged toilet was pretty gruesome.,0.0,1.0,0.0,0.0,1.0
synthetic_surprise_089,I found a glowing rock while hiking in the woods.,0.0,1.0,0.0,0.0,1.0
synthetic_surprise_107,My phone started playing music without anyone touching it.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02765,I did as little as possible with my right hand on Sunday and took a long nap with my hand in an elevated and comfortable position Sunday afternoon.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00302,"I sighed heavily and flipped the blade in my hand, gently pressing the hilt to his forehead.",1.0,1.0,0.0,0.0,0.0
